bus_stop_group,next_bus_stop_group,time_of_day,count_of_events
4007,4008,1900-01-01T07:00:00.000Z,85
4007,4008,1900-01-01T08:00:00.000Z,84
4007,4008,1900-01-01T09:00:00.000Z,58
4007,4008,1900-01-01T10:00:00.000Z,55
4007,4008,1900-01-01T11:00:00.000Z,55
4007,4008,1900-01-01T12:00:00.000Z,55
4007,4008,1900-01-01T13:00:00.000Z,55
4007,4008,1900-01-01T14:00:00.000Z,70
4007,4008,1900-01-01T15:00:00.000Z,81
4007,4008,1900-01-01T16:00:00.000Z,88
4007,4008,1900-01-01T17:00:00.000Z,81
4007,4008,1900-01-01T18:00:00.000Z,73
4007,4008,1900-01-01T19:00:00.000Z,55
4007,4008,1900-01-01T20:00:00.000Z,55
4007,4008,1900-01-01T21:00:00.000Z,33
4007,4008,1900-01-01T22:00:00.000Z,33
4007,4008,1900-01-01T23:00:00.000Z,15
4007,4310,1900-01-01T23:00:00.000Z,2
4007,4351,1900-01-01T00:00:00.000Z,5
4007,4351,1900-01-01T01:00:00.000Z,5
4007,4351,1900-01-01T02:00:00.000Z,5
4007,4351,1900-01-01T03:00:00.000Z,2
4007,4351,1900-01-01T04:00:00.000Z,4
4007,4351,1900-01-01T05:00:00.000Z,11
4007,4351,1900-01-01T06:00:00.000Z,16
4007,4351,1900-01-01T07:00:00.000Z,15
4007,4351,1900-01-01T08:00:00.000Z,16
4007,4351,1900-01-01T09:00:00.000Z,13
4007,4351,1900-01-01T10:00:00.000Z,10
4007,4351,1900-01-01T11:00:00.000Z,9
4007,4351,1900-01-01T12:00:00.000Z,9
4007,4351,1900-01-01T13:00:00.000Z,9
4007,4351,1900-01-01T14:00:00.000Z,14
4007,4351,1900-01-01T15:00:00.000Z,16
4007,4351,1900-01-01T16:00:00.000Z,16
4007,4351,1900-01-01T17:00:00.000Z,16
4007,4351,1900-01-01T18:00:00.000Z,16
4007,4351,1900-01-01T19:00:00.000Z,13
4007,4351,1900-01-01T20:00:00.000Z,13
4007,4351,1900-01-01T21:00:00.000Z,10
4007,4351,1900-01-01T22:00:00.000Z,6
4007,4351,1900-01-01T23:00:00.000Z,7
4008,4009,1900-01-01T00:00:00.000Z,2
4008,4009,1900-01-01T01:00:00.000Z,2
4008,4010,1900-01-01T04:00:00.000Z,29
4008,4010,1900-01-01T05:00:00.000Z,44
4008,4010,1900-01-01T06:00:00.000Z,69
4008,4010,1900-01-01T07:00:00.000Z,81
4008,4010,1900-01-01T08:00:00.000Z,84
4008,4010,1900-01-01T09:00:00.000Z,62
4008,4010,1900-01-01T10:00:00.000Z,55
4008,4010,1900-01-01T11:00:00.000Z,55
4008,4010,1900-01-01T12:00:00.000Z,55
4008,4010,1900-01-01T13:00:00.000Z,55
4008,4010,1900-01-01T14:00:00.000Z,70
4008,4010,1900-01-01T15:00:00.000Z,81
4008,4010,1900-01-01T16:00:00.000Z,84
4008,4010,1900-01-01T17:00:00.000Z,81
4008,4010,1900-01-01T18:00:00.000Z,77
4008,4010,1900-01-01T19:00:00.000Z,55
4008,4010,1900-01-01T20:00:00.000Z,55
4008,4010,1900-01-01T21:00:00.000Z,33
4008,4010,1900-01-01T22:00:00.000Z,33
4008,4010,1900-01-01T23:00:00.000Z,15
4008,4104,1900-01-01T00:00:00.000Z,4
4008,4104,1900-01-01T05:00:00.000Z,4
4008,4104,1900-01-01T06:00:00.000Z,6
4008,4104,1900-01-01T07:00:00.000Z,8
4008,4104,1900-01-01T08:00:00.000Z,8
4008,4104,1900-01-01T09:00:00.000Z,8
4008,4104,1900-01-01T10:00:00.000Z,2
4008,4104,1900-01-01T13:00:00.000Z,6
4008,4104,1900-01-01T14:00:00.000Z,8
4008,4104,1900-01-01T15:00:00.000Z,6
4008,4104,1900-01-01T16:00:00.000Z,8
4008,4104,1900-01-01T17:00:00.000Z,8
4008,4104,1900-01-01T18:00:00.000Z,8
4008,4104,1900-01-01T19:00:00.000Z,8
4008,4104,1900-01-01T20:00:00.000Z,10
4008,4104,1900-01-01T21:00:00.000Z,2
4009,4010,1900-01-01T00:00:00.000Z,5
4009,4010,1900-01-01T01:00:00.000Z,9
4009,4010,1900-01-01T02:00:00.000Z,5
4009,4010,1900-01-01T03:00:00.000Z,2
4009,4010,1900-01-01T04:00:00.000Z,1
4009,4303,1900-01-01T04:00:00.000Z,3
4009,4303,1900-01-01T05:00:00.000Z,9
4009,4303,1900-01-01T06:00:00.000Z,12
4009,4303,1900-01-01T07:00:00.000Z,12
4009,4303,1900-01-01T08:00:00.000Z,12
4009,4303,1900-01-01T09:00:00.000Z,9
4009,4303,1900-01-01T10:00:00.000Z,9
4009,4303,1900-01-01T11:00:00.000Z,9
4009,4303,1900-01-01T12:00:00.000Z,9
4009,4303,1900-01-01T13:00:00.000Z,9
4009,4303,1900-01-01T14:00:00.000Z,12
4009,4303,1900-01-01T15:00:00.000Z,12
4009,4303,1900-01-01T16:00:00.000Z,12
4009,4303,1900-01-01T17:00:00.000Z,12
4009,4303,1900-01-01T18:00:00.000Z,12
4009,4303,1900-01-01T19:00:00.000Z,9
4009,4303,1900-01-01T20:00:00.000Z,9
4009,4303,1900-01-01T21:00:00.000Z,9
4009,4303,1900-01-01T22:00:00.000Z,6
4009,4303,1900-01-01T23:00:00.000Z,3
4010,4011,1900-01-01T00:00:00.000Z,5
4010,4011,1900-01-01T01:00:00.000Z,5
4010,4011,1900-01-01T02:00:00.000Z,5
4010,4011,1900-01-01T03:00:00.000Z,5
4010,4011,1900-01-01T04:00:00.000Z,31
4010,4011,1900-01-01T05:00:00.000Z,44
4010,4011,1900-01-01T06:00:00.000Z,69
4010,4011,1900-01-01T07:00:00.000Z,81
4010,4011,1900-01-01T08:00:00.000Z,84
4010,4011,1900-01-01T09:00:00.000Z,62
4010,4011,1900-01-01T10:00:00.000Z,55
4010,4011,1900-01-01T11:00:00.000Z,55
4010,4011,1900-01-01T12:00:00.000Z,55
4010,4011,1900-01-01T13:00:00.000Z,55
4010,4011,1900-01-01T14:00:00.000Z,70
4010,4011,1900-01-01T15:00:00.000Z,81
4010,4011,1900-01-01T16:00:00.000Z,84
4010,4011,1900-01-01T17:00:00.000Z,81
4010,4011,1900-01-01T18:00:00.000Z,77
4010,4011,1900-01-01T19:00:00.000Z,55
4010,4011,1900-01-01T20:00:00.000Z,55
4010,4011,1900-01-01T21:00:00.000Z,33
4010,4011,1900-01-01T22:00:00.000Z,33
4010,4011,1900-01-01T23:00:00.000Z,15
4011,4012,1900-01-01T00:00:00.000Z,5
4011,4012,1900-01-01T01:00:00.000Z,5
4011,4012,1900-01-01T02:00:00.000Z,5
4011,4012,1900-01-01T03:00:00.000Z,5
4011,4012,1900-01-01T04:00:00.000Z,31
4011,4012,1900-01-01T05:00:00.000Z,53
4011,4012,1900-01-01T06:00:00.000Z,80
4011,4012,1900-01-01T07:00:00.000Z,100
4011,4012,1900-01-01T08:00:00.000Z,96
4011,4012,1900-01-01T09:00:00.000Z,80
4011,4012,1900-01-01T10:00:00.000Z,67
4011,4012,1900-01-01T11:00:00.000Z,67
4011,4012,1900-01-01T12:00:00.000Z,67
4011,4012,1900-01-01T13:00:00.000Z,67
4011,4012,1900-01-01T14:00:00.000Z,79
4011,4012,1900-01-01T15:00:00.000Z,92
4011,4012,1900-01-01T16:00:00.000Z,97
4011,4012,1900-01-01T17:00:00.000Z,96
4011,4012,1900-01-01T18:00:00.000Z,89
4011,4012,1900-01-01T19:00:00.000Z,67
4011,4012,1900-01-01T20:00:00.000Z,67
4011,4012,1900-01-01T21:00:00.000Z,42
4011,4012,1900-01-01T22:00:00.000Z,42
4011,4012,1900-01-01T23:00:00.000Z,24
4011,4087,1900-01-01T04:00:00.000Z,9
4011,4087,1900-01-01T05:00:00.000Z,24
4011,4087,1900-01-01T06:00:00.000Z,24
4011,4087,1900-01-01T07:00:00.000Z,27
4011,4087,1900-01-01T08:00:00.000Z,30
4011,4087,1900-01-01T09:00:00.000Z,27
4011,4087,1900-01-01T10:00:00.000Z,18
4011,4087,1900-01-01T11:00:00.000Z,18
4011,4087,1900-01-01T12:00:00.000Z,18
4011,4087,1900-01-01T13:00:00.000Z,27
4011,4087,1900-01-01T14:00:00.000Z,21
4011,4087,1900-01-01T15:00:00.000Z,24
4011,4087,1900-01-01T16:00:00.000Z,24
4011,4087,1900-01-01T17:00:00.000Z,24
4011,4087,1900-01-01T18:00:00.000Z,24
4011,4087,1900-01-01T19:00:00.000Z,24
4011,4087,1900-01-01T20:00:00.000Z,18
4011,4087,1900-01-01T21:00:00.000Z,21
4011,4087,1900-01-01T22:00:00.000Z,12
4011,4087,1900-01-01T23:00:00.000Z,9
4012,4013,1900-01-01T00:00:00.000Z,4
4012,4013,1900-01-01T04:00:00.000Z,25
4012,4013,1900-01-01T05:00:00.000Z,44
4012,4013,1900-01-01T06:00:00.000Z,69
4012,4013,1900-01-01T07:00:00.000Z,81
4012,4013,1900-01-01T08:00:00.000Z,81
4012,4013,1900-01-01T09:00:00.000Z,65
4012,4013,1900-01-01T10:00:00.000Z,55
4012,4013,1900-01-01T11:00:00.000Z,55
4012,4013,1900-01-01T12:00:00.000Z,55
4012,4013,1900-01-01T13:00:00.000Z,55
4012,4013,1900-01-01T14:00:00.000Z,67
4012,4013,1900-01-01T15:00:00.000Z,84
4012,4013,1900-01-01T16:00:00.000Z,81
4012,4013,1900-01-01T17:00:00.000Z,84
4012,4013,1900-01-01T18:00:00.000Z,77
4012,4013,1900-01-01T19:00:00.000Z,55
4012,4013,1900-01-01T20:00:00.000Z,55
4012,4013,1900-01-01T21:00:00.000Z,33
4012,4013,1900-01-01T22:00:00.000Z,33
4012,4013,1900-01-01T23:00:00.000Z,15
4012,4014,1900-01-01T00:00:00.000Z,5
4012,4014,1900-01-01T01:00:00.000Z,5
4012,4014,1900-01-01T02:00:00.000Z,5
4012,4014,1900-01-01T03:00:00.000Z,5
4012,4014,1900-01-01T04:00:00.000Z,5
4012,4014,1900-01-01T05:00:00.000Z,27
4012,4014,1900-01-01T06:00:00.000Z,39
4012,4014,1900-01-01T07:00:00.000Z,39
4012,4014,1900-01-01T08:00:00.000Z,39
4012,4014,1900-01-01T09:00:00.000Z,30
4012,4014,1900-01-01T10:00:00.000Z,30
4012,4014,1900-01-01T11:00:00.000Z,30
4012,4014,1900-01-01T12:00:00.000Z,30
4012,4014,1900-01-01T13:00:00.000Z,30
4012,4014,1900-01-01T14:00:00.000Z,33
4012,4014,1900-01-01T15:00:00.000Z,39
4012,4014,1900-01-01T16:00:00.000Z,36
4012,4014,1900-01-01T17:00:00.000Z,36
4012,4014,1900-01-01T18:00:00.000Z,36
4012,4014,1900-01-01T19:00:00.000Z,30
4012,4014,1900-01-01T20:00:00.000Z,27
4012,4014,1900-01-01T21:00:00.000Z,30
4012,4014,1900-01-01T22:00:00.000Z,21
4012,4014,1900-01-01T23:00:00.000Z,21
4013,4014,1900-01-01T00:00:00.000Z,4
4013,4014,1900-01-01T04:00:00.000Z,25
4013,4014,1900-01-01T05:00:00.000Z,44
4013,4014,1900-01-01T06:00:00.000Z,69
4013,4014,1900-01-01T07:00:00.000Z,81
4013,4014,1900-01-01T08:00:00.000Z,81
4013,4014,1900-01-01T09:00:00.000Z,65
4013,4014,1900-01-01T10:00:00.000Z,55
4013,4014,1900-01-01T11:00:00.000Z,55
4013,4014,1900-01-01T12:00:00.000Z,55
4013,4014,1900-01-01T13:00:00.000Z,55
4013,4014,1900-01-01T14:00:00.000Z,67
4013,4014,1900-01-01T15:00:00.000Z,84
4013,4014,1900-01-01T16:00:00.000Z,81
4013,4014,1900-01-01T17:00:00.000Z,84
4013,4014,1900-01-01T18:00:00.000Z,77
4013,4014,1900-01-01T19:00:00.000Z,55
4013,4014,1900-01-01T20:00:00.000Z,55
4013,4014,1900-01-01T21:00:00.000Z,33
4013,4014,1900-01-01T22:00:00.000Z,33
4013,4014,1900-01-01T23:00:00.000Z,15
4014,4015,1900-01-01T00:00:00.000Z,9
4014,4015,1900-01-01T01:00:00.000Z,5
4014,4015,1900-01-01T02:00:00.000Z,5
4014,4015,1900-01-01T03:00:00.000Z,5
4014,4015,1900-01-01T04:00:00.000Z,30
4014,4015,1900-01-01T05:00:00.000Z,71
4014,4015,1900-01-01T06:00:00.000Z,104
4014,4015,1900-01-01T07:00:00.000Z,118
4014,4015,1900-01-01T08:00:00.000Z,123
4014,4015,1900-01-01T09:00:00.000Z,95
4014,4015,1900-01-01T10:00:00.000Z,85
4014,4015,1900-01-01T11:00:00.000Z,85
4014,4015,1900-01-01T12:00:00.000Z,85
4014,4015,1900-01-01T13:00:00.000Z,85
4014,4015,1900-01-01T14:00:00.000Z,99
4014,4015,1900-01-01T15:00:00.000Z,114
4014,4015,1900-01-01T16:00:00.000Z,124
4014,4015,1900-01-01T17:00:00.000Z,117
4014,4015,1900-01-01T18:00:00.000Z,116
4014,4015,1900-01-01T19:00:00.000Z,88
4014,4015,1900-01-01T20:00:00.000Z,85
4014,4015,1900-01-01T21:00:00.000Z,63
4014,4015,1900-01-01T22:00:00.000Z,54
4014,4015,1900-01-01T23:00:00.000Z,36
4015,4016,1900-01-01T00:00:00.000Z,4
4015,4016,1900-01-01T01:00:00.000Z,4
4015,4016,1900-01-01T02:00:00.000Z,4
4015,4016,1900-01-01T03:00:00.000Z,4
4015,4016,1900-01-01T04:00:00.000Z,2
4015,4016,1900-01-01T05:00:00.000Z,3
4015,4016,1900-01-01T06:00:00.000Z,3
4015,4016,1900-01-01T07:00:00.000Z,3
4015,4016,1900-01-01T08:00:00.000Z,3
4015,4016,1900-01-01T09:00:00.000Z,2
4015,4016,1900-01-01T10:00:00.000Z,2
4015,4016,1900-01-01T11:00:00.000Z,2
4015,4016,1900-01-01T12:00:00.000Z,2
4015,4016,1900-01-01T13:00:00.000Z,2
4015,4016,1900-01-01T14:00:00.000Z,3
4015,4016,1900-01-01T15:00:00.000Z,3
4015,4016,1900-01-01T16:00:00.000Z,3
4015,4016,1900-01-01T17:00:00.000Z,3
4015,4016,1900-01-01T18:00:00.000Z,3
4015,4016,1900-01-01T19:00:00.000Z,2
4015,4016,1900-01-01T20:00:00.000Z,2
4015,4016,1900-01-01T21:00:00.000Z,2
4015,4016,1900-01-01T22:00:00.000Z,2
4015,4016,1900-01-01T23:00:00.000Z,1
4016,4015,1900-01-01T00:00:00.000Z,7
4016,4015,1900-01-01T04:00:00.000Z,19
4016,4015,1900-01-01T05:00:00.000Z,45
4016,4015,1900-01-01T06:00:00.000Z,51
4016,4015,1900-01-01T07:00:00.000Z,57
4016,4015,1900-01-01T08:00:00.000Z,60
4016,4015,1900-01-01T09:00:00.000Z,42
4016,4015,1900-01-01T10:00:00.000Z,41
4016,4015,1900-01-01T11:00:00.000Z,34
4016,4015,1900-01-01T12:00:00.000Z,41
4016,4015,1900-01-01T13:00:00.000Z,34
4016,4015,1900-01-01T14:00:00.000Z,49
4016,4015,1900-01-01T15:00:00.000Z,47
4016,4015,1900-01-01T16:00:00.000Z,61
4016,4015,1900-01-01T17:00:00.000Z,63
4016,4015,1900-01-01T18:00:00.000Z,54
4016,4015,1900-01-01T19:00:00.000Z,51
4016,4015,1900-01-01T20:00:00.000Z,46
4016,4015,1900-01-01T21:00:00.000Z,37
4016,4015,1900-01-01T22:00:00.000Z,38
4016,4015,1900-01-01T23:00:00.000Z,27
4016,4018,1900-01-01T00:00:00.000Z,4
4016,4018,1900-01-01T01:00:00.000Z,4
4016,4018,1900-01-01T02:00:00.000Z,4
4016,4018,1900-01-01T03:00:00.000Z,4
4016,4018,1900-01-01T04:00:00.000Z,4
4016,4018,1900-01-01T05:00:00.000Z,7
4016,4018,1900-01-01T06:00:00.000Z,7
4016,4018,1900-01-01T07:00:00.000Z,7
4016,4018,1900-01-01T08:00:00.000Z,7
4016,4018,1900-01-01T09:00:00.000Z,5
4016,4018,1900-01-01T10:00:00.000Z,5
4016,4018,1900-01-01T11:00:00.000Z,5
4016,4018,1900-01-01T12:00:00.000Z,5
4016,4018,1900-01-01T13:00:00.000Z,5
4016,4018,1900-01-01T14:00:00.000Z,7
4016,4018,1900-01-01T15:00:00.000Z,7
4016,4018,1900-01-01T16:00:00.000Z,7
4016,4018,1900-01-01T17:00:00.000Z,7
4016,4018,1900-01-01T18:00:00.000Z,6
4016,4018,1900-01-01T19:00:00.000Z,5
4016,4018,1900-01-01T20:00:00.000Z,5
4016,4018,1900-01-01T21:00:00.000Z,5
4016,4018,1900-01-01T22:00:00.000Z,4
4016,4018,1900-01-01T23:00:00.000Z,2
4018,4016,1900-01-01T00:00:00.000Z,7
4018,4016,1900-01-01T04:00:00.000Z,20
4018,4016,1900-01-01T05:00:00.000Z,45
4018,4016,1900-01-01T06:00:00.000Z,56
4018,4016,1900-01-01T07:00:00.000Z,51
4018,4016,1900-01-01T08:00:00.000Z,60
4018,4016,1900-01-01T09:00:00.000Z,42
4018,4016,1900-01-01T10:00:00.000Z,41
4018,4016,1900-01-01T11:00:00.000Z,34
4018,4016,1900-01-01T12:00:00.000Z,41
4018,4016,1900-01-01T13:00:00.000Z,34
4018,4016,1900-01-01T14:00:00.000Z,49
4018,4016,1900-01-01T15:00:00.000Z,47
4018,4016,1900-01-01T16:00:00.000Z,61
4018,4016,1900-01-01T17:00:00.000Z,63
4018,4016,1900-01-01T18:00:00.000Z,54
4018,4016,1900-01-01T19:00:00.000Z,51
4018,4016,1900-01-01T20:00:00.000Z,46
4018,4016,1900-01-01T21:00:00.000Z,37
4018,4016,1900-01-01T22:00:00.000Z,39
4018,4016,1900-01-01T23:00:00.000Z,26
4018,4019,1900-01-01T00:00:00.000Z,4
4018,4019,1900-01-01T01:00:00.000Z,4
4018,4019,1900-01-01T02:00:00.000Z,4
4018,4019,1900-01-01T03:00:00.000Z,4
4018,4019,1900-01-01T04:00:00.000Z,4
4018,4019,1900-01-01T05:00:00.000Z,7
4018,4019,1900-01-01T06:00:00.000Z,7
4018,4019,1900-01-01T07:00:00.000Z,7
4018,4019,1900-01-01T08:00:00.000Z,7
4018,4019,1900-01-01T09:00:00.000Z,5
4018,4019,1900-01-01T10:00:00.000Z,5
4018,4019,1900-01-01T11:00:00.000Z,5
4018,4019,1900-01-01T12:00:00.000Z,5
4018,4019,1900-01-01T13:00:00.000Z,5
4018,4019,1900-01-01T14:00:00.000Z,7
4018,4019,1900-01-01T15:00:00.000Z,7
4018,4019,1900-01-01T16:00:00.000Z,7
4018,4019,1900-01-01T17:00:00.000Z,7
4018,4019,1900-01-01T18:00:00.000Z,6
4018,4019,1900-01-01T19:00:00.000Z,5
4018,4019,1900-01-01T20:00:00.000Z,5
4018,4019,1900-01-01T21:00:00.000Z,5
4018,4019,1900-01-01T22:00:00.000Z,4
4018,4019,1900-01-01T23:00:00.000Z,2
4019,4018,1900-01-01T00:00:00.000Z,4
4019,4018,1900-01-01T04:00:00.000Z,20
4019,4018,1900-01-01T05:00:00.000Z,39
4019,4018,1900-01-01T06:00:00.000Z,50
4019,4018,1900-01-01T07:00:00.000Z,51
4019,4018,1900-01-01T08:00:00.000Z,54
4019,4018,1900-01-01T09:00:00.000Z,42
4019,4018,1900-01-01T10:00:00.000Z,38
4019,4018,1900-01-01T11:00:00.000Z,34
4019,4018,1900-01-01T12:00:00.000Z,35
4019,4018,1900-01-01T13:00:00.000Z,34
4019,4018,1900-01-01T14:00:00.000Z,40
4019,4018,1900-01-01T15:00:00.000Z,47
4019,4018,1900-01-01T16:00:00.000Z,55
4019,4018,1900-01-01T17:00:00.000Z,51
4019,4018,1900-01-01T18:00:00.000Z,54
4019,4018,1900-01-01T19:00:00.000Z,39
4019,4018,1900-01-01T20:00:00.000Z,43
4019,4018,1900-01-01T21:00:00.000Z,37
4019,4018,1900-01-01T22:00:00.000Z,30
4019,4018,1900-01-01T23:00:00.000Z,29
4019,4020,1900-01-01T00:00:00.000Z,3
4019,4020,1900-01-01T01:00:00.000Z,3
4019,4020,1900-01-01T02:00:00.000Z,3
4019,4020,1900-01-01T04:00:00.000Z,2
4019,4020,1900-01-01T05:00:00.000Z,4
4019,4020,1900-01-01T06:00:00.000Z,4
4019,4020,1900-01-01T07:00:00.000Z,4
4019,4020,1900-01-01T08:00:00.000Z,4
4019,4020,1900-01-01T09:00:00.000Z,3
4019,4020,1900-01-01T10:00:00.000Z,3
4019,4020,1900-01-01T11:00:00.000Z,3
4019,4020,1900-01-01T12:00:00.000Z,3
4019,4020,1900-01-01T13:00:00.000Z,3
4019,4020,1900-01-01T14:00:00.000Z,4
4019,4020,1900-01-01T15:00:00.000Z,3
4019,4020,1900-01-01T16:00:00.000Z,4
4019,4020,1900-01-01T17:00:00.000Z,4
4019,4020,1900-01-01T18:00:00.000Z,4
4019,4020,1900-01-01T19:00:00.000Z,3
4019,4020,1900-01-01T20:00:00.000Z,3
4019,4020,1900-01-01T21:00:00.000Z,3
4019,4020,1900-01-01T22:00:00.000Z,2
4019,4020,1900-01-01T23:00:00.000Z,1
4019,4155,1900-01-01T03:00:00.000Z,1
4019,4155,1900-01-01T04:00:00.000Z,2
4019,4155,1900-01-01T05:00:00.000Z,3
4019,4155,1900-01-01T06:00:00.000Z,3
4019,4155,1900-01-01T07:00:00.000Z,3
4019,4155,1900-01-01T08:00:00.000Z,3
4019,4155,1900-01-01T09:00:00.000Z,2
4019,4155,1900-01-01T10:00:00.000Z,2
4019,4155,1900-01-01T11:00:00.000Z,2
4019,4155,1900-01-01T12:00:00.000Z,2
4019,4155,1900-01-01T13:00:00.000Z,2
4019,4155,1900-01-01T14:00:00.000Z,3
4019,4155,1900-01-01T15:00:00.000Z,3
4019,4155,1900-01-01T16:00:00.000Z,3
4019,4155,1900-01-01T17:00:00.000Z,3
4019,4155,1900-01-01T18:00:00.000Z,3
4019,4155,1900-01-01T19:00:00.000Z,2
4019,4155,1900-01-01T20:00:00.000Z,2
4019,4155,1900-01-01T21:00:00.000Z,2
4019,4155,1900-01-01T22:00:00.000Z,2
4019,4155,1900-01-01T23:00:00.000Z,1
4020,4019,1900-01-01T04:00:00.000Z,5
4020,4019,1900-01-01T05:00:00.000Z,15
4020,4019,1900-01-01T06:00:00.000Z,20
4020,4019,1900-01-01T07:00:00.000Z,20
4020,4019,1900-01-01T08:00:00.000Z,20
4020,4019,1900-01-01T09:00:00.000Z,20
4020,4019,1900-01-01T10:00:00.000Z,15
4020,4019,1900-01-01T11:00:00.000Z,15
4020,4019,1900-01-01T12:00:00.000Z,15
4020,4019,1900-01-01T13:00:00.000Z,15
4020,4019,1900-01-01T14:00:00.000Z,15
4020,4019,1900-01-01T15:00:00.000Z,20
4020,4019,1900-01-01T16:00:00.000Z,20
4020,4019,1900-01-01T17:00:00.000Z,20
4020,4019,1900-01-01T18:00:00.000Z,20
4020,4019,1900-01-01T19:00:00.000Z,15
4020,4019,1900-01-01T20:00:00.000Z,15
4020,4019,1900-01-01T21:00:00.000Z,15
4020,4019,1900-01-01T22:00:00.000Z,10
4020,4019,1900-01-01T23:00:00.000Z,10
4020,4021,1900-01-01T00:00:00.000Z,3
4020,4021,1900-01-01T01:00:00.000Z,3
4020,4021,1900-01-01T02:00:00.000Z,3
4020,4021,1900-01-01T04:00:00.000Z,2
4020,4021,1900-01-01T05:00:00.000Z,4
4020,4021,1900-01-01T06:00:00.000Z,4
4020,4021,1900-01-01T07:00:00.000Z,4
4020,4021,1900-01-01T08:00:00.000Z,4
4020,4021,1900-01-01T09:00:00.000Z,3
4020,4021,1900-01-01T10:00:00.000Z,3
4020,4021,1900-01-01T11:00:00.000Z,3
4020,4021,1900-01-01T12:00:00.000Z,3
4020,4021,1900-01-01T13:00:00.000Z,3
4020,4021,1900-01-01T14:00:00.000Z,4
4020,4021,1900-01-01T15:00:00.000Z,3
4020,4021,1900-01-01T16:00:00.000Z,4
4020,4021,1900-01-01T17:00:00.000Z,4
4020,4021,1900-01-01T18:00:00.000Z,4
4020,4021,1900-01-01T19:00:00.000Z,3
4020,4021,1900-01-01T20:00:00.000Z,3
4020,4021,1900-01-01T21:00:00.000Z,3
4020,4021,1900-01-01T22:00:00.000Z,2
4020,4021,1900-01-01T23:00:00.000Z,1
4020,4155,1900-01-01T00:00:00.000Z,3
4020,4155,1900-01-01T01:00:00.000Z,3
4020,4155,1900-01-01T02:00:00.000Z,3
4021,4020,1900-01-01T00:00:00.000Z,3
4021,4020,1900-01-01T01:00:00.000Z,3
4021,4020,1900-01-01T02:00:00.000Z,3
4021,4020,1900-01-01T04:00:00.000Z,5
4021,4020,1900-01-01T05:00:00.000Z,15
4021,4020,1900-01-01T06:00:00.000Z,25
4021,4020,1900-01-01T07:00:00.000Z,20
4021,4020,1900-01-01T08:00:00.000Z,20
4021,4020,1900-01-01T09:00:00.000Z,15
4021,4020,1900-01-01T10:00:00.000Z,15
4021,4020,1900-01-01T11:00:00.000Z,15
4021,4020,1900-01-01T12:00:00.000Z,15
4021,4020,1900-01-01T13:00:00.000Z,15
4021,4020,1900-01-01T14:00:00.000Z,15
4021,4020,1900-01-01T15:00:00.000Z,20
4021,4020,1900-01-01T16:00:00.000Z,20
4021,4020,1900-01-01T17:00:00.000Z,20
4021,4020,1900-01-01T18:00:00.000Z,20
4021,4020,1900-01-01T19:00:00.000Z,15
4021,4020,1900-01-01T20:00:00.000Z,15
4021,4020,1900-01-01T21:00:00.000Z,15
4021,4020,1900-01-01T22:00:00.000Z,10
4021,4020,1900-01-01T23:00:00.000Z,10
4021,4279,1900-01-01T00:00:00.000Z,3
4021,4279,1900-01-01T01:00:00.000Z,3
4021,4279,1900-01-01T02:00:00.000Z,3
4021,4279,1900-01-01T04:00:00.000Z,2
4021,4279,1900-01-01T05:00:00.000Z,4
4021,4279,1900-01-01T06:00:00.000Z,4
4021,4279,1900-01-01T07:00:00.000Z,3
4021,4279,1900-01-01T08:00:00.000Z,4
4021,4279,1900-01-01T09:00:00.000Z,4
4021,4279,1900-01-01T10:00:00.000Z,3
4021,4279,1900-01-01T11:00:00.000Z,3
4021,4279,1900-01-01T12:00:00.000Z,3
4021,4279,1900-01-01T13:00:00.000Z,3
4021,4279,1900-01-01T14:00:00.000Z,3
4021,4279,1900-01-01T15:00:00.000Z,4
4021,4279,1900-01-01T16:00:00.000Z,4
4021,4279,1900-01-01T17:00:00.000Z,4
4021,4279,1900-01-01T18:00:00.000Z,4
4021,4279,1900-01-01T19:00:00.000Z,3
4021,4279,1900-01-01T20:00:00.000Z,3
4021,4279,1900-01-01T21:00:00.000Z,3
4021,4279,1900-01-01T22:00:00.000Z,2
4021,4279,1900-01-01T23:00:00.000Z,1
4022,4023,1900-01-01T00:00:00.000Z,3
4022,4023,1900-01-01T01:00:00.000Z,3
4022,4023,1900-01-01T02:00:00.000Z,3
4022,4023,1900-01-01T04:00:00.000Z,1
4022,4023,1900-01-01T05:00:00.000Z,4
4022,4023,1900-01-01T06:00:00.000Z,4
4022,4023,1900-01-01T07:00:00.000Z,4
4022,4023,1900-01-01T08:00:00.000Z,4
4022,4023,1900-01-01T09:00:00.000Z,4
4022,4023,1900-01-01T10:00:00.000Z,3
4022,4023,1900-01-01T11:00:00.000Z,3
4022,4023,1900-01-01T12:00:00.000Z,3
4022,4023,1900-01-01T13:00:00.000Z,3
4022,4023,1900-01-01T14:00:00.000Z,3
4022,4023,1900-01-01T15:00:00.000Z,4
4022,4023,1900-01-01T16:00:00.000Z,4
4022,4023,1900-01-01T17:00:00.000Z,4
4022,4023,1900-01-01T18:00:00.000Z,4
4022,4023,1900-01-01T19:00:00.000Z,3
4022,4023,1900-01-01T20:00:00.000Z,3
4022,4023,1900-01-01T21:00:00.000Z,2
4022,4023,1900-01-01T22:00:00.000Z,2
4022,4023,1900-01-01T23:00:00.000Z,2
4022,4279,1900-01-01T00:00:00.000Z,3
